"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2035,36.408
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2040,50.426
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2050,73.347
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2035,59.094
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2040,89.264
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Solar PV","Power sector inputs","EJ","World",2050,127.834
"World Energy Outlook 2025","Historical","Energy","Wind","Power sector inputs","EJ","World",2010,1.232
"World Energy Outlook 2025","Historical","Energy","Wind","Power sector inputs","EJ","World",2023,8.399
"World Energy Outlook 2025","Historical","Energy","Wind","Power sector inputs","EJ","World",2024,9.12
"World Energy Outlook 2025","Current Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2035,22.778
"World Energy Outlook 2025","Current Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2040,28.103
"World Energy Outlook 2025","Current Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2050,35.476
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2035,24.901
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2040,30.993
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Wind","Power sector inputs","EJ","World",2050,39.568
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Wind","Power sector inputs","EJ","World",2035,42.831
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Wind","Power sector inputs","EJ","World",2040,59.785
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Wind","Power sector inputs","EJ","World",2050,83.699
"World Energy Outlook 2025","Historical","Energy","Hydro","Power sector inputs","EJ","World",2010,12.429
"World Energy Outlook 2025","Historical","Energy","Hydro","Power sector inputs","EJ","World",2023,15.297
"World Energy Outlook 2025","Historical","Energy","Hydro","Power sector inputs","EJ","World",2024,16.012
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2035,18.475
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2040,19.806
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2050,22.634
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2035,18.509
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2040,19.923
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydro","Power sector inputs","EJ","World",2050,22.98
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydro","Power sector inputs","EJ","World",2035,20.961
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydro","Power sector inputs","EJ","World",2040,23.422
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydro","Power sector inputs","EJ","World",2050,26.633
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2010,3.987
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2023,9.654
"World Energy Outlook 2025","Historical","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2024,10.156
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2035,14.631
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2040,16.017
"World Energy Outlook 2025","Current Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2050,19.135
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2035,14.754
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2040,16.208
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2050,19.515
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2035,22.877
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2040,29.07
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Modern bioenergy and renewable waste","Power sector inputs","EJ","World",2050,35.726
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Power sector inputs","EJ","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Power sector inputs","EJ","World",2023,0
"World Energy Outlook 2025","Historical","Energy","Hydrogen","Power sector inputs","EJ","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2035,0.235
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2040,0.296
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2050,0.299
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2035,0.233
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2040,0.295
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2050,0.298
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2035,2.462
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2040,3.977
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Power sector inputs","EJ","World",2050,4.702
"World Energy Outlook 2025","Historical","Energy","Ammonia","Power sector inputs","EJ","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Ammonia","Power sector inputs","EJ","World",2023,0
"World Energy Outlook 2025","Historical","Energy","Ammonia","Power sector inputs","EJ","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2035,0.156
"World Energy Outlook 2025","Current Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2040,0.26
"World Energy Outlook 2025","Current Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2050,0.332
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2035,0.156
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2040,0.26
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2050,0.332
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2035,1.531
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2040,1.957
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Ammonia","Power sector inputs","EJ","World",2050,1.985
"World Energy Outlook 2025","Historical","Energy","Nuclear","Power sector inputs","EJ","World",2010,30.091
"World Energy Outlook 2025","Historical","Energy","Nuclear","Power sector inputs","EJ","World",2023,29.919
"World Energy Outlook 2025","Historical","Energy","Nuclear","Power sector inputs","EJ","World",2024,30.953
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2035,42.365
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2040,48.908
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2050,57.294
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2035,42.861
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2040,50.396
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2050,60.928
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2035,55.448
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2040,69.057
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Power sector inputs","EJ","World",2050,77.986
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2010,46.707
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2023,58.213
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2024,59.629
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2035,69.153
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2040,71.121
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2050,76.443
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2035,64.749
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2040,62.857
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2050,59.564
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2035,24.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2040,11.293
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Power sector inputs","EJ","World",2050,1.871
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2023,0
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2035,0.012
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2040,0.073
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2050,0.075
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2035,0.033
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2040,0.119
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2050,0.118
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2035,1.265
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2040,2.202
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Power sector inputs","EJ","World",2050,2.616
"World Energy Outlook 2025","Historical","Energy","Oil","Power sector inputs","EJ","World",2010,10.895
"World Energy Outlook 2025","Historical","Energy","Oil","Power sector inputs","EJ","World",2023,8.577
"World Energy Outlook 2025","Historical","Energy","Oil","Power sector inputs","EJ","World",2024,8.349
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Power sector inputs","EJ","World",2035,3.735
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Power sector inputs","EJ","World",2040,3.043
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Power sector inputs","EJ","World",2050,1.879
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Power sector inputs","EJ","World",2035,3.105
